
 Morse potential parameters:
 De =  5.1007     eV
 alpha  =  2.1853    /Angst

 Morse potential parameters:
 De =  3.3717     eV
 alpha  =  2.2859    /Angst
 Warning:  17 bound levels for state # 2
  Beta:   2.18524479  2.28588372 /Angst
  K:      44.0259126  34.2185129
  Re:     0.970000029  1.01199996 Angst
 Nmax = 19 16
       11 ->  1 ,   5423.55 ,  2.13241E-12 ,  1843.8     ,  0.34019    
       11 ->  2 ,   8230.85 ,  3.51947E-11 ,  1214.9     ,   19.625    
       11 ->  3 ,  10852.35 ,  3.59647E-10 ,  921.46     ,   459.67    
       11 ->  4 ,  13288.05 ,  2.53856E-09 ,  752.56     ,   5956.2    
       11 ->  5 ,  15537.95 ,  1.07224E-08 ,  643.59     ,   40223.    
       11 ->  6 ,  17602.05 ,  2.81697E-07 ,  568.12     ,  1.53629E+06
       11 ->  7 ,  19480.35 ,  1.52880E-03 ,  513.34     ,  1.13016E+10
       11 ->  8 ,  21172.85 ,  8.48695E-02 ,  472.30     ,  8.05544E+11
       11 ->  9 ,  22679.55 ,  0.40037     ,  440.93     ,  4.67047E+12
       11 -> 10 ,  24000.45 ,  1.00885E-02 ,  416.66     ,  1.39471E+11
       11 -> 11 ,  25135.55 ,  0.10570     ,  397.84     ,  1.67858E+12
       11 -> 12 ,  26084.85 ,  7.08087E-02 ,  383.36     ,  1.25676E+12
       11 -> 13 ,  26848.35 ,  2.39432E-02 ,  372.46     ,  4.63378E+11
       11 -> 14 ,  27426.05 ,  4.87113E-03 ,  364.62     ,  1.00489E+11
       11 -> 15 ,  27817.95 ,  4.95623E-04 ,  359.48     ,  1.06691E+10
       11 -> 16 ,  28024.05 ,  1.30490E-05 ,  356.84     ,  2.87190E+08
 WARNING: SUM of FCFs = 0.70269     for v"= 11
       12 ->  0 ,    730.25 ,  1.80720E-14 ,  13694.     ,  7.03749E-06
       12 ->  1 ,   3723.35 ,  6.73688E-13 ,  2685.8     ,  3.47745E-02
       12 ->  2 ,   6530.65 ,  1.13763E-11 ,  1531.2     ,   3.1686    
       12 ->  3 ,   9152.15 ,  1.18686E-10 ,  1092.6     ,   90.985    
       12 ->  4 ,  11587.85 ,  8.63133E-10 ,  862.97     ,   1343.0    
       12 ->  5 ,  13837.75 ,  4.55194E-09 ,  722.66     ,   12061.    
       12 ->  6 ,  15901.85 ,  1.16864E-08 ,  628.86     ,   46992.    
       12 ->  7 ,  17780.15 ,  1.81242E-06 ,  562.42     ,  1.01874E+07
       12 ->  8 ,  19472.65 ,  3.80394E-03 ,  513.54     ,  2.80872E+10
       12 ->  9 ,  20979.35 ,  0.14241     ,  476.66     ,  1.31497E+12
       12 -> 10 ,  22300.25 ,  0.38295     ,  448.43     ,  4.24685E+12
       12 -> 11 ,  23435.35 ,  8.14289E-03 ,  426.71     ,  1.04808E+11
       12 -> 12 ,  24384.65 ,  3.94959E-02 ,  410.09     ,  5.72666E+11
       12 -> 13 ,  25148.15 ,  6.03447E-02 ,  397.64     ,  9.59748E+11
       12 -> 14 ,  25725.85 ,  4.06183E-02 ,  388.71     ,  6.91561E+11
       12 -> 15 ,  26117.75 ,  1.98085E-02 ,  382.88     ,  3.52905E+11
       12 -> 16 ,  26323.85 ,  6.25322E-03 ,  379.88     ,  1.14065E+11
 WARNING: SUM of FCFs = 0.70383     for v"= 12
       13 ->  0 ,   -800.15 ,  6.01000E-15 , -12498.     , -3.07888E-06
       13 ->  1 ,   2192.95 ,  2.34234E-13 ,  4560.1     ,  2.47022E-03
       13 ->  2 ,   5000.25 ,  4.03039E-12 ,  1999.9     ,  0.50387    
       13 ->  3 ,   7621.75 ,  4.29739E-11 ,  1312.0     ,   19.027    
       13 ->  4 ,  10057.45 ,  3.17905E-10 ,  994.29     ,   323.42    
       13 ->  5 ,  12307.35 ,  1.75037E-09 ,  812.52     ,   3263.0    
       13 ->  6 ,  14371.45 ,  7.01229E-09 ,  695.82     ,   20814.    
       13 ->  7 ,  16249.75 ,  7.51060E-09 ,  615.39     ,   32227.    
       13 ->  8 ,  17942.25 ,  8.78372E-06 ,  557.34     ,  5.07352E+07
       13 ->  9 ,  19448.95 ,  9.08246E-03 ,  514.17     ,  6.68177E+10
       13 -> 10 ,  20769.85 ,  0.22297     ,  481.47     ,  1.99778E+12
       13 -> 11 ,  21904.95 ,  0.29850     ,  456.52     ,  3.13745E+12
       13 -> 12 ,  22854.25 ,  6.43046E-02 ,  437.56     ,  7.67614E+11
       13 -> 13 ,  23617.75 ,  3.28041E-04 ,  423.41     ,  4.32159E+09
       13 -> 14 ,  24195.45 ,  1.55972E-02 ,  413.30     ,  2.20927E+11
       13 -> 15 ,  24587.35 ,  1.77095E-02 ,  406.71     ,  2.63233E+11
       13 -> 16 ,  24793.45 ,  7.87627E-03 ,  403.33     ,  1.20041E+11
 WARNING: SUM of FCFs = 0.63638     for v"= 13
       14 ->  0 ,  -2160.75 ,  2.13206E-15 , -4628.0     , -2.15086E-05
       14 ->  1 ,    832.35 ,  9.01141E-14 ,  12014.     ,  5.19649E-05
       14 ->  2 ,   3639.65 ,  1.54824E-12 ,  2747.5     ,  7.46475E-02
       14 ->  3 ,   6261.15 ,  1.70497E-11 ,  1597.2     ,   4.1848    
       14 ->  4 ,   8696.85 ,  1.27247E-10 ,  1149.8     ,   83.701    
       14 ->  5 ,  10946.75 ,  7.15926E-10 ,  913.51     ,   939.13    
       14 ->  6 ,  13010.85 ,  3.07682E-09 ,  768.59     ,   6776.7    
       14 ->  7 ,  14889.15 ,  9.15947E-09 ,  671.63     ,   30233.    
       14 ->  8 ,  16581.65 ,  2.18809E-10 ,  603.08     ,   997.58    
       14 ->  9 ,  18088.35 ,  3.68828E-05 ,  552.84     ,  2.18283E+08
       14 -> 10 ,  19409.25 ,  2.08557E-02 ,  515.22     ,  1.52493E+11
       14 -> 11 ,  20544.35 ,  0.32096     ,  486.75     ,  2.78308E+12
       14 -> 12 ,  21493.65 ,  0.16250     ,  465.25     ,  1.61359E+12
       14 -> 13 ,  22257.15 ,  0.11636     ,  449.29     ,  1.28292E+12
       14 -> 14 ,  22834.85 ,  2.39064E-02 ,  437.93     ,  2.84648E+11
       14 -> 15 ,  23226.75 ,  1.87700E-03 ,  430.54     ,  2.35195E+10
       14 -> 16 ,  23432.85 ,  1.14371E-05 ,  426.75     ,  1.47160E+08
 WARNING: SUM of FCFs = 0.64651     for v"= 14
       15 ->  0 ,  -3351.55 ,  7.46324E-16 , -2983.7     , -2.80973E-05
       15 ->  1 ,   -358.45 ,  3.98540E-14 , -27898.     , -1.83553E-06
       15 ->  2 ,   2448.85 ,  6.23246E-13 ,  4083.6     ,  9.15263E-03
       15 ->  3 ,   5070.35 ,  7.49654E-12 ,  1972.3     ,  0.97718    
       15 ->  4 ,   7506.05 ,  5.46282E-11 ,  1332.3     ,   23.102    
       15 ->  5 ,   9755.95 ,  3.17474E-10 ,  1025.0     ,   294.79    
       15 ->  6 ,  11820.05 ,  1.38532E-09 ,  846.02     ,   2287.7    
       15 ->  7 ,  13698.35 ,  4.73150E-09 ,  730.02     ,   12162.    
       15 ->  8 ,  15390.85 ,  9.43894E-09 ,  649.74     ,   34412.    
       15 ->  9 ,  16897.55 ,  2.33150E-08 ,  591.80     ,  1.12488E+05
       15 -> 10 ,  18218.45 ,  1.42694E-04 ,  548.89     ,  8.62857E+08
       15 -> 11 ,  19353.55 ,  4.60087E-02 ,  516.70     ,  3.33520E+11
       15 -> 12 ,  20302.85 ,  0.41274     ,  492.54     ,  3.45418E+12
       15 -> 13 ,  21066.35 ,  3.60681E-02 ,  474.69     ,  3.37203E+11
       15 -> 14 ,  21644.05 ,  9.19287E-02 ,  462.02     ,  9.32108E+11
       15 -> 15 ,  22035.95 ,  4.94799E-02 ,  453.80     ,  5.29449E+11
       15 -> 16 ,  22242.05 ,  1.47179E-02 ,  449.60     ,  1.61945E+11
 WARNING: SUM of FCFs = 0.65108     for v"= 15
       16 ->  0 ,  -4372.55 ,  1.74696E-16 , -2287.0     , -1.46045E-05
       16 ->  1 ,  -1379.45 ,  2.36450E-14 , -7249.2     , -6.20670E-05
       16 ->  2 ,   1427.85 ,  2.24308E-13 ,  7003.5     ,  6.52967E-04
       16 ->  3 ,   4049.35 ,  3.94846E-12 ,  2469.5     ,  0.26217    
       16 ->  4 ,   6485.05 ,  2.35431E-11 ,  1542.0     ,   6.4210    
       16 ->  5 ,   8734.95 ,  1.57293E-10 ,  1144.8     ,   104.83    
       16 ->  6 ,  10799.05 ,  6.49498E-10 ,  926.01     ,   817.96    
       16 ->  7 ,  12677.35 ,  2.38478E-09 ,  788.81     ,   4858.8    
       16 ->  8 ,  14369.85 ,  6.19175E-09 ,  695.90     ,   18373.    
       16 ->  9 ,  15876.55 ,  5.85992E-09 ,  629.86     ,   23451.    
       16 -> 10 ,  17197.45 ,  2.51195E-07 ,  581.48     ,  1.27763E+06
       16 -> 11 ,  18332.55 ,  5.26113E-04 ,  545.48     ,  3.24151E+09
       16 -> 12 ,  19281.85 ,  9.69633E-02 ,  518.62     ,  6.95109E+11
       16 -> 13 ,  20045.35 ,  0.44798     ,  498.87     ,  3.60828E+12
       16 -> 14 ,  20623.05 ,  3.84892E-03 ,  484.89     ,  3.37596E+10
       16 -> 15 ,  21014.95 ,  1.57167E-02 ,  475.85     ,  1.45864E+11
       16 -> 16 ,  21221.05 ,  1.19297E-02 ,  471.23     ,  1.14007E+11
 WARNING: SUM of FCFs = 0.57697     for v"= 16
       17 ->  0 ,  -5223.75 ,  1.28286E-17 , -1914.3     , -1.82863E-06
       17 ->  1 ,  -2230.65 ,  2.79426E-14 , -4483.0     , -3.10143E-04
