
 Morse potential parameters:
 De =  10.981     eV
 alpha  =  2.3256    /Angst

 Morse potential parameters:
 De =  3.6827     eV
 alpha  =  2.8098    /Angst
  Beta:   2.32562416  2.80981623 /Angst
  K:      163.266371  78.257731
  Re:     1.12829995  1.23500001 Angst
 Nmax = 19 19
        6 -> 19 ,  73761.59 ,  2.00430E-02 ,  135.57     ,  8.04366E+12
 WARNING: SUM of FCFs = 0.71448     for v"=  6
        7 ->  0 ,  50304.04 ,  2.58615E-03 ,  198.79     ,  3.29202E+11
        7 ->  1 ,  51783.44 ,  4.68638E-02 ,  193.11     ,  6.50744E+12
        7 ->  2 ,  53224.04 ,  0.16852     ,  187.89     ,  2.54082E+13
        7 ->  3 ,  54625.84 ,  5.69919E-02 ,  183.06     ,  9.28982E+12
        7 ->  4 ,  55988.84 ,  6.09681E-02 ,  178.61     ,  1.07006E+13
        7 ->  5 ,  57313.04 ,  2.07782E-02 ,  174.48     ,  3.91172E+12
        7 ->  6 ,  58598.44 ,  7.65677E-02 ,  170.65     ,  1.54065E+13
        7 ->  7 ,  59845.04 ,  1.01725E-02 ,  167.10     ,  2.18029E+12
        7 ->  8 ,  61052.84 ,  1.67616E-02 ,  163.79     ,  3.81447E+12
        7 ->  9 ,  62221.84 ,  5.51247E-02 ,  160.72     ,  1.32793E+13
        7 -> 10 ,  63352.04 ,  3.75534E-02 ,  157.85     ,  9.54841E+12
        7 -> 11 ,  64443.44 ,  5.11538E-03 ,  155.17     ,  1.36903E+12
        7 -> 12 ,  65496.04 ,  3.45014E-03 ,  152.68     ,  9.69353E+11
        7 -> 13 ,  66509.84 ,  2.30333E-02 ,  150.35     ,  6.77664E+12
        7 -> 14 ,  67484.84 ,  3.73796E-02 ,  148.18     ,  1.14882E+13
        7 -> 15 ,  68421.04 ,  3.58835E-02 ,  146.15     ,  1.14938E+13
        7 -> 16 ,  69318.44 ,  2.38688E-02 ,  144.26     ,  7.95020E+12
        7 -> 17 ,  70177.04 ,  1.07310E-02 ,  142.50     ,  3.70874E+12
        7 -> 18 ,  70996.84 ,  2.36333E-03 ,  140.85     ,  8.45748E+11
        7 -> 19 ,  71777.84 ,  6.97410E-06 ,  139.32     ,  2.57905E+09
 WARNING: SUM of FCFs = 0.69472     for v"=  7
        8 ->  0 ,  48346.87 ,  5.18946E-04 ,  206.84     ,  5.86445E+10
        8 ->  1 ,  49826.27 ,  1.50866E-02 ,  200.70     ,  1.86623E+12
        8 ->  2 ,  51266.87 ,  0.10489     ,  195.06     ,  1.41334E+13
        8 ->  3 ,  52668.67 ,  0.15159     ,  189.87     ,  2.21483E+13
        8 ->  4 ,  54031.67 ,  2.77481E-04 ,  185.08     ,  4.37702E+10
        8 ->  5 ,  55355.87 ,  9.40338E-02 ,  180.65     ,  1.59505E+13
        8 ->  6 ,  56641.27 ,  5.05080E-03 ,  176.55     ,  9.17824E+11
        8 ->  7 ,  57887.87 ,  4.44305E-02 ,  172.75     ,  8.61874E+12
        8 ->  8 ,  59095.67 ,  5.42408E-02 ,  169.22     ,  1.11942E+13
        8 ->  9 ,  60264.67 ,  3.56054E-03 ,  165.93     ,  7.79299E+11
        8 -> 10 ,  61394.87 ,  1.60636E-02 ,  162.88     ,  3.71740E+12
        8 -> 11 ,  62486.27 ,  4.58790E-02 ,  160.04     ,  1.11936E+13
        8 -> 12 ,  63538.87 ,  3.62317E-02 ,  157.38     ,  9.29410E+12
        8 -> 13 ,  64552.67 ,  9.60708E-03 ,  154.91     ,  2.58425E+12
        8 -> 14 ,  65527.67 ,  1.29890E-04 ,  152.61     ,  3.65467E+10
        8 -> 15 ,  66463.87 ,  1.03814E-02 ,  150.46     ,  3.04799E+12
        8 -> 16 ,  67361.27 ,  2.47863E-02 ,  148.45     ,  7.57605E+12
        8 -> 17 ,  68219.87 ,  3.13613E-02 ,  146.58     ,  9.95695E+12
        8 -> 18 ,  69039.66 ,  2.82348E-02 ,  144.84     ,  9.29139E+12
        8 -> 19 ,  69820.66 ,  1.96146E-02 ,  143.22     ,  6.67623E+12
 WARNING: SUM of FCFs = 0.69597     for v"=  8
        9 ->  0 ,  46416.28 ,  8.78426E-05 ,  215.44     ,  8.78449E+09
        9 ->  1 ,  47895.68 ,  3.86940E-03 ,  208.79     ,  4.25141E+11
        9 ->  2 ,  49336.28 ,  4.56519E-02 ,  202.69     ,  5.48224E+12
        9 ->  3 ,  50738.08 ,  0.15228     ,  197.09     ,  1.98906E+13
        9 ->  4 ,  52101.08 ,  7.27795E-02 ,  191.93     ,  1.02932E+13
        9 ->  5 ,  53425.28 ,  3.31574E-02 ,  187.18     ,  5.05617E+12
        9 ->  6 ,  54710.68 ,  4.77336E-02 ,  182.78     ,  7.81702E+12
        9 ->  7 ,  55957.28 ,  5.17842E-02 ,  178.71     ,  9.07334E+12
        9 ->  8 ,  57165.08 ,  1.37087E-03 ,  174.93     ,  2.56088E+11
        9 ->  9 ,  58334.08 ,  4.94731E-02 ,  171.43     ,  9.82057E+12
        9 -> 10 ,  59464.28 ,  3.95169E-02 ,  168.17     ,  8.30905E+12
        9 -> 11 ,  60555.68 ,  2.09092E-03 ,  165.14     ,  4.64304E+11
        9 -> 12 ,  61608.28 ,  1.20566E-02 ,  162.32     ,  2.81931E+12
        9 -> 13 ,  62622.08 ,  3.68079E-02 ,  159.69     ,  9.03906E+12
        9 -> 14 ,  63597.08 ,  3.55440E-02 ,  157.24     ,  9.14278E+12
        9 -> 15 ,  64533.28 ,  1.58035E-02 ,  154.96     ,  4.24722E+12
        9 -> 16 ,  65430.68 ,  1.49887E-03 ,  152.83     ,  4.19863E+11
        9 -> 17 ,  66289.28 ,  1.95388E-03 ,  150.85     ,  5.69153E+11
        9 -> 18 ,  67109.08 ,  1.14410E-02 ,  149.01     ,  3.45786E+12
        9 -> 19 ,  67890.08 ,  2.08023E-02 ,  147.30     ,  6.50923E+12
 WARNING: SUM of FCFs = 0.63570     for v"=  9
       10 ->  0 ,  44512.27 ,  1.26772E-05 ,  224.66     ,  1.11806E+09
       10 ->  1 ,  45991.67 ,  8.12668E-04 ,  217.43     ,  7.90589E+10
       10 ->  2 ,  47432.27 ,  1.50408E-02 ,  210.83     ,  1.60507E+12
       10 ->  3 ,  48834.07 ,  9.26258E-02 ,  204.78     ,  1.07870E+13
